,power_usage,application,fp_active,dram_active,sm_app_clock,run_time,energy,predicted_power_usage,predicted_run_time,predicted_energy
1866,225.794,hotspot,0.265,0.438,1342,9.9,2235.3606,220.9428238,9.927075,2193.315983
1867,226.168,hotspot,0.2645,0.437,1350,9.8,2216.4464,222.011315,9.84265,2185.17967
1868,230.58,hotspot,0.2645,0.448,1357,10.05,2317.329,223.6595013,9.6747375,2163.846964
1869,233.611,hotspot,0.2225,0.296,1365,9.76,2280.04336,207.7556463,9.6800875,2011.092835
1870,237.869,hotspot,0.264,0.445,1372,9.68,2302.57192,227.9285712,9.9096875,2258.700913
1871,238.077,hotspot,0.2635,0.45,1380,9.75,2321.25075,227.9285712,9.8031875,2234.42652
1872,81.701,lud,0.1115,0.194,510,25.97,2121.77497,83.72880375,25.2868375,2117.236654
1873,82.488,lud,0.1115,0.194,517,26,2144.688,83.35377375,25.611725,2134.833931
1874,83.148,lud,0.11,0.197,525,25.75,2141.061,83.19155,25.266925,2101.994654
1875,83.392,lud,0.1105,0.157,532,25.5,2126.496,83.8145325,25.19465,2111.677811
1876,83.132,lud,0.1085,0.2,540,25.35,2107.3962,83.89801875,24.9669,2094.673444
1877,83.645,lud,0.1085,0.2,547,25.32,2117.8914,83.74675875,24.8944,2084.825311
1878,84.488,lud,0.1075,0.203,555,25.1,2120.6488,84.57389625,24.6996625,2088.946694
1879,84.349,lud,0.107,0.203,562,25.11,2118.00339,84.66978,24.420025,2067.638144
1880,85.319,lud,0.107,0.205,570,24.52,2092.02188,84.58821,24.291225,2054.751241
1881,84.628,lud,0.1065,0.137,577,24.53,2075.92484,86.29384625,24.0434875,2074.805014
1882,85.379,lud,0.1045,0.207,585,24.35,2078.97865,88.25256875,23.1927,2046.815351
1883,88.403,lud,0.1095,0.218,592,23.4,2068.6302,87.15517,22.631175,1972.423904
1884,89.52,lud,0.109,0.223,600,22.88,2048.2176,89.88785875,22.5027375,2022.72289
1885,89.788,lud,0.109,0.223,607,22.97,2062.43036,90.2157525,22.254275,2007.686165
1886,90.147,lud,0.1075,0.226,615,22.62,2039.12514,91.7043875,21.58865,1979.773925
1887,89.951,lud,0.1085,0.152,622,22.64,2036.49064,91.405915,22.1715625,2026.611957
1888,93.979,lud,0.109,0.159,630,21.72,2041.22388,92.99384125,21.5647375,2005.387776
1889,93.557,lud,0.111,0.16,637,21.64,2024.57348,94.0179475,21.4139125,2013.292101
1890,94.308,lud,0.1085,0.16,645,21.64,2040.82512,93.88051125,21.23905,1993.932872
1891,94.747,lud,0.1075,0.161,652,21.41,2028.53327,95.11764875,21.029075,2000.236169
1892,98.377,lud,0.114,0.256,660,20.23,1990.16671,100.4259625,20.0521625,2013.757719
1893,95.993,lud,0.1145,0.17,667,20.18,1937.13874,100.15923,19.7519875,1978.343859
1894,99.159,lud,0.112,0.174,675,19.86,1969.29774,99.17082125,19.49975,1933.806222
1895,99.153,lud,0.113,0.259,682,20.03,1986.03459,101.72354,19.14275,1947.268295
1896,101.666,lud,0.114,0.268,690,19.3,1962.1538,102.3914375,19.34055,1980.306717
1897,102.324,lud,0.114,0.178,697,19.45,1990.2018,101.2971887,19.3407625,1959.164869
1898,103.113,lud,0.113,0.271,705,19.19,1978.73847,102.86349,19.1639625,1971.272065
1899,102.546,lud,0.113,0.271,712,19.27,1976.06142,103.6781962,18.99765,1969.642084
1900,104.891,lud,0.113,0.277,720,18.95,1987.68445,104.0538313,18.8943,1966.024305
1901,104.585,lud,0.1125,0.187,727,18.75,1960.96875,103.3778238,18.2506125,1886.708603
1902,105.607,lud,0.1125,0.282,735,18.5,1953.7295,105.883155,18.4531125,1953.873771
1903,105.264,lud,0.1125,0.281,742,18.67,1965.27888,106.3997463,18.244125,1941.170271
1904,107.629,lud,0.114,0.239,750,18.2,1958.8478,107.6644813,18.0253,1940.684575
1905,107.682,lud,0.1135,0.289,757,18.32,1972.73424,108.7411738,18.0066125,1958.060179
1906,108.413,lud,0.1125,0.293,765,18.05,1956.85465,109.1118612,17.9339,1956.801208
1907,108.468,lud,0.112,0.292,772,18.03,1955.67804,109.7204888,17.6568,1937.312727
1908,110.839,lud,0.1135,0.301,780,17.67,1958.52513,110.7663613,17.503875,1938.840542
1909,110.622,lud,0.1135,0.303,787,17.68,1955.79696,111.3005075,17.4888625,1946.519272
1910,112.154,lud,0.1125,0.306,795,17.46,1958.20884,111.7352425,17.4192375,1946.342726
1911,111.824,lud,0.1125,0.305,802,17.47,1953.56528,112.7115325,17.2835375,1948.053999
1912,114.149,lud,0.1135,0.316,810,17.07,1948.52343,114.46538,16.943,1939.386933
1913,114.782,lud,0.114,0.313,817,17.07,1959.32874,115.6547913,16.8956,1954.057092
1914,115.539,lud,0.113,0.316,825,16.89,1951.45371,116.0231212,16.844625,1954.365968
1915,115.12,lud,0.1125,0.316,832,16.94,1950.1328,116.6089938,16.5063125,1924.784492
1916,117.462,lud,0.114,0.323,840,16.41,1927.55142,118.2624613,16.3649,1935.353353
1917,117.898,lud,0.1135,0.323,847,16.43,1937.06414,118.6991437,16.195775,1922.424624
1918,118.893,lud,0.1045,0.217,855,16.36,1945.08948,120.7159737,17.9318,2164.654697
1919,118.777,lud,0.114,0.334,862,16.37,1944.37949,120.6242162,16.0217625,1932.612544
1920,121.109,lud,0.1135,0.334,870,15.97,1934.11073,120.84176,15.9726625,1930.164648
1921,121.372,lud,0.114,0.339,877,15.98,1939.52456,121.48179,15.87025,1927.946378
1922,122.02,lud,0.113,0.338,885,15.74,1920.5948,122.138535,15.88185,1939.785892
1923,122.708,lud,0.113,0.34,892,15.86,1946.14888,122.6318425,15.7247375,1928.353532
1924,124.474,lud,0.1135,0.343,900,15.71,1955.48654,122.1014775,15.659325,1912.026719
1925,124.34,lud,0.114,0.234,907,15.63,1943.4342,124.1759262,15.980575,1984.402702
1926,124.557,lud,0.112,0.347,915,15.47,1926.89679,124.7262288,15.4661,1929.028327
1927,126.856,lud,0.114,0.29,922,15.56,1973.87936,125.09809,15.4769,1936.130629
1928,127.753,lud,0.1105,0.235,930,15.28,1952.06584,129.3073762,15.60345,2017.641179
1929,126.776,lud,0.113,0.298,937,15.33,1943.47608,127.4232337,15.0142625,1913.165879
1930,126.591,lud,0.1115,0.357,945,15.11,1912.79001,128.2320875,15.046125,1929.396018
1931,127.614,lud,0.1125,0.36,952,15.04,1919.31456,127.3660387,14.8413875,1890.288735
1932,128.608,lud,0.112,0.361,960,14.97,1925.26176,126.8131025,14.944125,1895.110855
1933,129.623,lud,0.113,0.371,967,15.07,1953.41861,129.0918463,14.8514625,1917.202714
1934,130.014,lud,0.111,0.365,975,14.87,1933.30818,124.5410138,14.9005625,1855.73116
1935,131.123,lud,0.1115,0.369,982,14.86,1948.48778,130.213325,14.8995875,1940.12483
1936,133.081,lud,0.11,0.37,990,14.66,1950.96746,131.7817375,14.744125,1943.00641
1937,132.989,lud,0.111,0.373,997,14.8,1968.2372,130.9817475,14.721825,1928.290365
1938,132.553,lud,0.1085,0.128,1005,14.55,1928.64615,112.6474287,14.67705,1653.331943
1939,134.14,lud,0.1105,0.38,1012,14.52,1947.7128,134.1920225,14.47185,1942.006821
1940,134.911,lud,0.1095,0.376,1020,14.35,1935.97285,133.8412813,14.4521,1934.287581
1941,133.928,lud,0.1105,0.259,1027,14.28,1912.49184,133.3422613,14.5389625,1938.658137
1942,136.413,lud,0.1105,0.383,1035,14.36,1958.89068,134.4538987,14.340425,1928.12605
1943,136.372,lud,0.11,0.325,1042,14.29,1948.75588,130.472505,14.304925,1866.399399
1944,137.85,lud,0.1085,0.384,1050,14.16,1951.956,137.7534038,14.0948625,1941.615285
1945,136.604,lud,0.1095,0.259,1057,14.17,1935.67868,135.1978675,14.2620875,1928.203816
1946,138.513,lud,0.1085,0.389,1065,14,1939.182,138.1154712,14.102375,1947.756168
1947,138.533,lud,0.1085,0.393,1072,14.1,1953.3153,138.3574988,14.04745,1943.570047
1948,138.659,lud,0.108,0.393,1080,14.03,1945.38577,138.6122462,13.888725,1925.147369
1949,138.752,lud,0.107,0.39,1087,13.92,1931.42784,139.7718112,13.8467125,1935.380085
1950,140.23,lud,0.107,0.385,1095,14.02,1966.0246,138.7216912,13.8875375,1926.502689
1951,138.692,lud,0.1075,0.263,1102,13.84,1919.49728,138.3703675,14.108575,1952.208708
1952,141.4,lud,0.107,0.402,1110,13.75,1944.25,140.806185,13.774975,1939.601678
1953,141.264,lud,0.107,0.404,1117,13.71,1936.72944,140.9558212,13.77115,1941.123757
1954,141.942,lud,0.1065,0.403,1125,13.61,1931.83062,142.0666012,13.6297125,1936.32693
1955,142.34,lud,0.1065,0.404,1132,13.56,1930.1304,141.8594412,13.6411625,1935.12769
1956,137.472,lud,0.1065,0.274,1140,13.63,1873.74336,138.1125262,13.7381,1897.403696
1957,144.334,lud,0.106,0.407,1147,13.58,1960.05572,143.93424,13.51915,1945.868581
1958,144.916,lud,0.1055,0.411,1155,13.35,1934.6286,145.3750525,13.524225,1966.084919
1959,145.286,lud,0.105,0.399,1162,13.4,1946.8324,144.888355,13.54335,1962.273703
1960,147.594,lud,0.1045,0.414,1170,13.6,2007.2784,146.9221125,13.3796,1965.759096
1961,142.961,lud,0.1045,0.275,1177,13.63,1948.55843,136.5600025,13.543725,1849.53112
1962,151.595,lud,0.1045,0.417,1185,13.31,2017.72945,150.5089875,13.3746625,2013.006911
1963,151.619,lud,0.1045,0.417,1192,13.32,2019.56508,151.0827738,13.3165625,2011.9032
1964,152.537,lud,0.1035,0.419,1200,13.39,2042.47043,152.6659663,13.1494125,2007.467766
1965,154.058,lud,0.1035,0.417,1207,13.07,2013.53806,152.4657225,13.07825,1993.984835
1966,155.148,lud,0.103,0.424,1215,13.14,2038.64472,155.5730437,13.2064125,2054.561789
1967,133.738,lud,0.1045,0.143,1222,13.14,1757.31732,132.44391,13.8331625,1832.118129
1968,145.56,lud,0.104,0.29,1230,13.19,1919.9364,146.3523362,13.158175,1925.729651
1969,158.593,lud,0.1025,0.43,1237,13.32,2112.45876,158.50265,13.1199375,2079.544862
1970,156.162,lud,0.102,0.285,1245,13,2030.106,143.1635675,13.3540375,1911.811649
1971,161.739,lud,0.102,0.428,1252,13.12,2122.01568,160.3207988,13.08465,2097.74154
1972,163.353,lud,0.1015,0.43,1260,13.1,2139.9243,161.9269137,13.0545625,2113.885015
1973,164.825,lud,0.1015,0.432,1267,13.01,2144.37325,163.79492,13.006025,2130.320824
1974,167.885,lud,0.101,0.435,1275,12.8,2148.928,164.9840412,12.9838375,2142.125981
1975,157.141,lud,0.0985,0.373,1282,12.86,2020.83326,160.4555625,12.8836125,2067.247291
1976,142.072,lud,0.1015,0.144,1290,12.92,1835.57024,140.846955,13.071375,1841.063366
1977,171.807,lud,0.1005,0.437,1297,12.97,2228.33679,166.388185,12.8460125,2137.424704
1978,154.167,lud,0.1,0.293,1305,12.75,1965.62925,164.5605225,12.879,2119.374969
1979,174.617,lud,0.1,0.441,1312,12.84,2242.08228,171.2350675,12.6892625,2172.846721
1980,175.748,lud,0.0995,0.443,1320,12.92,2270.66416,173.725525,12.6459875,2196.930818
1981,178.424,lud,0.0995,0.441,1327,12.61,2249.92664,175.275785,12.8343,2249.542007
1982,178.335,lud,0.0985,0.442,1335,12.6,2247.021,177.2090837,12.701275,2250.781305
1983,175.337,lud,0.099,0.295,1342,12.72,2230.28664,161.785405,12.7634,2064.931838
1984,174.279,lud,0.097,0.356,1350,12.55,2187.20145,143.0063775,12.888425,1843.126971
1985,186.057,lud,0.0985,0.447,1357,12.76,2374.08732,181.94363,12.6062375,2293.624611
1986,176.653,lud,0.098,0.304,1365,12.63,2231.12739,167.210995,12.756775,2133.073041
1987,189.327,lud,0.097,0.446,1372,12.53,2372.26731,185.2639338,12.7374,2359.78083
1988,189.64,lud,0.0975,0.457,1380,12.74,2416.0136,184.206745,12.6415,2328.649567
1989,57.221,ge,0.01,0.041,510,14.39,823.41019,57.6785325,14.1626625,816.8815893
1990,56.538,ge,0.011,0.04,517,14.41,814.71258,57.46056625,14.375275,826.0114415
1991,57.612,ge,0.011,0.04,525,14.17,816.36204,56.800565,14.301425,812.3290203
1992,57.237,ge,0.011,0.041,532,14.2,812.7654,57.43428375,14.183625,814.6263429
1993,58.593,ge,0.01,0.037,540,14.01,820.88793,57.88078625,14.0193375,811.4502772
1994,57.127,ge,0.0105,0.041,547,14.02,800.92054,57.86132875,14.0292,811.7481533
1995,59.37,ge,0.0095,0.03,555,13.82,820.4934,57.84746,14.7348375,852.3729229
1996,57.7,ge,0.0105,0.041,562,13.85,799.145,58.02503375,13.8267375,802.2969101
1997,58.155,ge,0.0105,0.042,570,13.69,796.14195,57.98567625,13.764475,798.1423911
1998,57.93,ge,0.0105,0.042,577,13.72,794.7996,58.23118875,13.70175,797.8691905
1999,58.88,ge,0.0105,0.043,585,13.57,799.0016,59.10564875,13.3394625,788.437585
2000,59.254,ge,0.0105,0.044,592,13.2,782.1528,59.43990125,13.3195875,791.7149657
2001,60.987,ge,0.01,0.035,600,13.08,797.70996,60.05677875,13.4057375,805.105411
2002,61.765,ge,0.01,0.046,607,13.07,807.26855,61.139475,12.9415375,791.2388084
2003,60.278,ge,0.0105,0.044,615,12.96,781.20288,60.31474125,13.0956125,789.8584794
2004,60.042,ge,0.01,0.045,622,12.98,779.34516,61.6704125,12.8826125,794.476027
2005,62.361,ge,0.0105,0.046,630,12.54,782.00694,61.54526375,12.681125,780.4631828
2006,61.575,ge,0.0105,0.046,637,12.46,767.2245,62.03105625,12.5486375,778.4052386
2007,61.759,ge,0.0105,0.046,645,12.4,765.8116,62.6985175,12.4305,779.3739218
2008,63.91,ge,0.0095,0.032,652,12.4,792.484,61.9971,12.4496375,771.8414211
2009,63.161,ge,0.0105,0.048,660,11.97,756.03717,63.91808125,12.1285625,775.2344433
2010,64.054,ge,0.01,0.033,667,12.02,769.92908,63.18490625,11.9725,756.4812901
2011,63.598,ge,0.0105,0.049,675,11.86,754.27228,65.20152375,11.7622,766.9133627
2012,65.277,ge,0.01,0.033,682,11.87,774.83799,64.24873125,11.883525,763.501404
2013,65.217,ge,0.0105,0.051,690,11.51,750.64767,65.80142,11.7946625,776.1055409
2014,65.841,ge,0.0105,0.051,697,11.52,758.48832,66.3921675,11.686125,775.8671684
2015,67.681,ge,0.009,0.038,705,11.4,771.5634,49.8084925,22.571425,1124.248653
2016,66.862,ge,0.0095,0.035,712,11.42,763.56404,66.5986,11.497825,765.739048
2017,66.859,ge,0.01,0.053,720,11.22,750.15798,67.46796,11.238175,758.2167414
2018,67.443,ge,0.0105,0.053,727,11.15,751.98945,66.133785,11.3556625,750.9929423
2019,68.382,ge,0.01,0.053,735,11.11,759.72402,65.5107375,12.3309125,807.8071719
2020,68.293,ge,0.01,0.053,742,11.06,755.32058,55.76023125,14.237975,793.9127785
2021,69.632,ge,0.0095,0.037,750,10.79,751.32928,62.7465275,13.8088875,866.4597393
2022,68.763,ge,0.0105,0.054,757,10.77,740.57751,67.15147,11.0816625,744.1499269
2023,69.34,ge,0.01,0.055,765,10.79,748.1786,69.795085,10.764675,751.3214066
2024,70.204,ge,0.0095,0.046,772,10.72,752.58688,62.55116375,13.1736125,824.0247927
2025,70.383,ge,0.0105,0.056,780,10.42,733.39086,67.28385125,13.0706375,879.4428293
2026,71.615,ge,0.0095,0.038,787,10.46,749.0929,62.72548875,14.8759625,933.1020184
2027,70.878,ge,0.01,0.057,795,10.43,739.25754,70.6686075,11.7223625,828.4030345
2028,72.14,ge,0.0095,0.061,802,10.34,745.9276,72.22857625,10.878,785.7024524
2029,71.639,ge,0.011,0.057,810,10.07,721.40473,70.860265,12.8092875,907.6695067
2030,72.229,ge,0.01,0.059,817,10.07,727.34603,72.3134,10.117175,731.6073226
2031,72.487,ge,0.01,0.058,825,10.04,727.76948,72.60870125,10.081675,732.0173282
2032,73.205,ge,0.01,0.06,832,10.11,740.10255,73.121785,9.975425,729.4208821
2033,74.557,ge,0.0105,0.061,840,9.79,729.91303,73.9249025,9.87165,729.7607638
2034,74.187,ge,0.0105,0.061,847,9.77,724.80699,74.48270125,9.7993625,729.8829895
2035,74.627,ge,0.01,0.062,855,9.69,723.13563,74.83643125,9.7044375,726.2454698
2036,74.862,ge,0.01,0.061,862,9.7,726.1614,74.60608375,9.669525,721.405392
2037,75.426,ge,0.0105,0.062,870,9.51,717.30126,75.1828075,9.6038,722.0406467
2038,75.727,ge,0.0105,0.063,877,9.47,717.13469,75.58354875,9.5064375,718.5302822
2039,75.936,ge,0.01,0.063,885,9.39,713.03904,76.74923125,9.437825,724.3458134
2040,77.319,ge,0.0095,0.043,892,9.42,728.34498,74.23442,10.0189375,743.7500143
2041,78.118,ge,0.0095,0.044,900,9.25,722.5915,76.52514125,9.733525,744.8593755
2042,78.329,ge,0.0095,0.065,907,9.28,726.89312,77.89807375,9.361925,729.2759241
2043,77.61,ge,0.01,0.065,915,9.23,716.3403,77.82438375,9.2389875,719.0185087
2044,79.125,ge,0.01,0.044,922,9.06,716.8725,75.55955,9.2883875,701.8263797
2045,78.602,ge,0.01,0.066,930,9,707.418,72.79028625,11.2956875,822.2163265
2046,78.579,ge,0.0105,0.065,937,9.03,709.56837,77.253695,10.611525,819.7795158
2047,80.174,ge,0.0095,0.046,945,8.96,718.35904,78.777935,9.2638,729.7830343
2048,79.764,ge,0.01,0.068,952,8.85,705.9114,79.969995,8.9067,712.2687545
2049,80.401,ge,0.01,0.068,960,8.83,709.94083,80.1517875,8.81075,706.1973617
2050,80.071,ge,0.01,0.068,967,8.81,705.42551,80.57822125,8.8572375,713.7004429
2051,82.838,ge,0.0085,0.05,975,8.75,724.8325,61.09984,15.686925,958.4686076
2052,80.969,ge,0.0105,0.07,982,8.65,700.38185,81.48081375,8.721275,710.6165839
2053,81.945,ge,0.01,0.069,990,8.59,703.90755,81.97086625,8.6214375,706.7067002
2054,82.604,ge,0.0095,0.072,997,8.55,706.2642,82.73006625,8.56115,708.2645067
2055,83.538,ge,0.0095,0.047,1005,8.54,713.41452,82.14090125,8.7419625,718.0726784
2056,83.831,ge,0.0095,0.074,1012,8.52,714.24012,83.6849375,8.5333375,714.1118154
2057,82.836,ge,0.01,0.071,1020,8.48,702.44928,83.5499025,8.511975,711.1746813
2058,83.68,ge,0.01,0.072,1027,8.4,702.912,83.73524625,8.403075,703.6335544
2059,83.831,ge,0.01,0.073,1035,8.35,699.98885,84.1106675,8.3378625,701.3031804
2060,84.177,ge,0.01,0.073,1042,8.32,700.35264,84.2572825,8.3326125,702.0832854
2061,85.504,ge,0.01,0.073,1050,8.24,704.55296,84.15456125,8.4792125,713.5644077
2062,84.568,ge,0.01,0.073,1057,8.26,698.53168,84.66352125,8.814475,746.2644915
2063,85.156,ge,0.01,0.073,1065,8.18,696.57608,84.8190425,9.8744875,837.5445749
2064,86.203,ge,0.01,0.074,1072,8.16,703.41648,85.22373375,8.7605625,746.607846
2065,86.021,ge,0.01,0.075,1080,8.12,698.49052,86.49005125,8.070925,698.0547169
2066,86.376,ge,0.01,0.074,1087,8.07,697.05432,85.96550375,8.114575,697.5735276
2067,86.954,ge,0.01,0.076,1095,8,695.632,87.5661975,8.0379875,703.8560009
2068,87.896,ge,0.01,0.075,1102,8.01,704.04696,87.66441375,8.0052,701.771165
2069,89.238,ge,0.01,0.077,1110,7.87,702.30306,88.5440825,7.8758,697.355485
2070,89.053,ge,0.0095,0.052,1117,7.83,697.28499,89.40531625,7.8955125,705.900792
2071,90.267,ge,0.0095,0.051,1125,7.87,710.40129,89.4281,7.821,699.4171701
2072,90.386,ge,0.0095,0.053,1132,7.79,704.10694,90.04493375,7.8321,705.2409256
2073,90.043,ge,0.01,0.079,1140,7.77,699.63411,86.93983875,7.7860375,676.9168448
2074,91.927,ge,0.0095,0.053,1147,7.74,711.51498,85.7385575,7.7932875,668.1852284
2075,91.465,ge,0.01,0.08,1155,7.67,701.53655,90.76139125,7.7201,700.6870166
2076,91.602,ge,0.0095,0.079,1162,7.71,706.25142,91.0992675,7.664325,698.2143934
2077,92.086,ge,0.01,0.081,1170,7.62,701.69532,93.19138,7.6287625,710.9349051
2078,93.346,ge,0.01,0.079,1177,7.6,709.4296,92.3153275,7.61915,703.3643275
2079,95.654,ge,0.01,0.082,1185,7.49,716.44846,93.9313075,7.5552,709.6698144
2080,96.565,ge,0.0095,0.084,1192,7.5,724.2375,95.8095775,7.4884875,717.4688235
2081,98.884,ge,0.009,0.058,1200,7.49,740.64116,84.42095875,7.5532875,637.6557725
2082,98.741,ge,0.0095,0.055,1207,7.43,733.64563,93.64287,7.5163,703.8479038
2083,100.936,ge,0.0085,0.048,1215,7.42,748.94512,71.93461375,14.596225,1049.973808
2084,98.685,ge,0.0095,0.084,1222,7.39,729.28215,99.74575875,7.4089375,739.0100925
2085,101.183,ge,0.0095,0.084,1230,7.32,740.65956,101.0539812,7.335025,741.2334785
2086,100.329,ge,0.01,0.084,1237,7.33,735.41157,98.673975,7.3401,724.2768439
2087,103.7,ge,0.009,0.089,1245,7.29,755.973,101.6655337,8.4084,854.8444736
2088,103.09,ge,0.0095,0.084,1252,7.32,754.6188,102.88404,7.30575,751.6450752
2089,104.862,ge,0.009,0.057,1260,7.3,765.4926,101.8348387,7.61725,775.7014251
2090,106.274,ge,0.009,0.094,1267,7.31,776.86294,103.9023787,8.6122875,894.8371573
2091,108.44,ge,0.009,0.058,1275,7.22,782.9368,103.0271775,7.2546,747.4209619
2092,106.662,ge,0.01,0.085,1282,7.15,762.6333,94.83468875,7.986825,757.428063
2093,108.236,ge,0.0095,0.088,1290,7.16,774.96976,107.853575,7.1498875,771.1409277
2094,108.604,ge,0.0095,0.087,1297,7.1,771.0884,109.2944613,7.739525,845.8872156
2095,111.142,ge,0.009,0.071,1305,7.11,790.21962,101.9025875,8.2414875,839.8289011
2096,110.857,ge,0.0095,0.087,1312,7.11,788.19327,111.8775575,8.2075,918.2350532
2097,113.88,ge,0.0095,0.088,1320,7.04,801.7152,112.7829675,7.0936125,800.038668
2098,114.638,ge,0.0095,0.088,1327,6.97,799.02686,113.6917863,7.0256125,798.754435
2099,115.907,ge,0.0095,0.089,1335,6.94,804.39458,115.2311738,6.9564875,801.6042202
2100,119.149,ge,0.009,0.074,1342,6.96,829.27704,102.7763438,8.4157375,864.9387306
2101,115.966,ge,0.0095,0.089,1350,6.94,804.80404,118.3834562,6.95525,823.3865337
2102,118.844,ge,0.0095,0.091,1357,6.94,824.77736,112.3463387,9.198725,1033.443074
2103,118.731,ge,0.0095,0.089,1365,6.91,820.43121,116.3756475,9.03155,1051.052479
2104,121.29,ge,0.0095,0.092,1372,6.85,830.8365,109.62727,11.6877625,1281.297495
2105,120.476,ge,0.0095,0.093,1380,6.91,832.48916,117.3263187,10.982675,1288.556827
2106,85.907,srad,0.1065,0.4,510,22.54,1936.34378,91.14807375,18.073575,1647.371547
2107,85.551,srad,0.118,0.409,517,22.36,1912.92036,89.55582125,17.507,1567.853763
2108,86.197,srad,0.12,0.274,525,22.25,1917.88325,89.75448625,19.0934125,1713.71943
2109,85.958,srad,0.117,0.413,532,22.33,1919.44214,88.384645,19.8689875,1756.113407
2110,86.352,srad,0.114,0.419,540,22.13,1910.96976,87.76867625,21.9523125,1926.725409
2111,86.653,srad,0.112,0.413,547,22.2,1923.6966,86.28710875,22.173975,1913.328192
2112,86.824,srad,0.12,0.281,555,22.05,1914.4692,91.222585,19.0197,1735.0262
2113,86.561,srad,0.111,0.421,562,22.03,1906.93883,86.934935,21.9417625,1907.505697
2114,86.372,srad,0.109,0.421,570,21.92,1893.27424,87.70245375,21.9723375,1927.027913
2115,87.135,srad,0.11,0.424,577,21.92,1909.9992,87.39811375,21.93625,1917.186873
2116,87.145,srad,0.1075,0.423,585,21.82,1901.5039,87.8698175,21.0726375,1851.648811
2117,89.631,srad,0.1115,0.444,592,20.97,1879.56207,90.86764,20.8857625,1897.839948
2118,91.948,srad,0.1145,0.298,600,20.81,1913.43788,104.2377463,20.65385,2152.910776
2119,90.978,srad,0.11,0.446,607,20.77,1889.61306,90.98242125,20.9019,1901.705471
2120,91.809,srad,0.1075,0.45,615,20.73,1903.20057,92.5345175,20.1575,1865.264537
2121,91.652,srad,0.108,0.446,622,20.71,1898.11292,93.41230875,20.249675,1891.568893
2122,94.341,srad,0.111,0.474,630,19.91,1878.32931,93.18433625,20.1092375,1873.865949
2123,93.984,srad,0.112,0.478,637,19.87,1867.46208,95.47681375,19.8957375,1899.581624
2124,95.463,srad,0.1085,0.477,645,19.82,1892.07666,95.34488625,19.2847,1838.697528
2125,95.34,srad,0.109,0.479,652,19.62,1870.5708,97.0323725,19.4802625,1890.216087
2126,98.963,srad,0.114,0.42,660,18.78,1858.52514,92.6135825,19.6536375,1820.193778
2127,98.785,srad,0.1125,0.504,667,18.87,1864.07295,99.40710875,18.4095125,1830.036411
2128,99.019,srad,0.1105,0.508,675,18.82,1863.53758,102.1492962,18.359075,1875.36659
2129,98.635,srad,0.111,0.511,682,18.79,1853.35165,105.3086775,18.474675,1945.543591
2130,102.147,srad,0.1145,0.534,690,18.05,1843.75335,104.1712088,17.6786125,1841.602434
2131,102.86,srad,0.1125,0.53,697,18.13,1864.8518,103.8356625,17.7299875,1841.004998
2132,103.57,srad,0.1125,0.529,705,17.94,1858.0458,104.1633738,17.7268125,1846.484597
2133,102.122,srad,0.111,0.537,712,18.04,1842.28088,105.424275,17.85475,1882.324074
2134,104.417,srad,0.112,0.547,720,17.72,1850.26924,104.321675,17.8218625,1859.206548
2135,105.306,srad,0.1045,0.363,727,17.72,1866.02232,114.7973763,16.8462375,1933.903866
2136,105.69,srad,0.111,0.555,735,17.57,1856.9733,109.0933988,17.4392,1902.5016
2137,105.479,srad,0.116,0.187,742,17.49,1844.82771,104.7701463,18.574475,1946.050463
2138,108.6,srad,0.112,0.578,750,17.07,1853.802,113.431335,16.7829875,1903.716677
2139,108.448,srad,0.1125,0.572,757,17.08,1852.29184,108.0654788,17.0206,1839.339288
2140,108.893,srad,0.112,0.581,765,16.92,1842.46956,113.0714175,16.679375,1885.960574
2141,106.706,srad,0.112,0.576,772,16.9,1803.3314,110.2367087,16.8648375,1859.124179
2142,111.584,srad,0.1155,0.401,780,16.46,1836.67264,113.4599738,16.858325,1912.745113
2143,112.07,srad,0.1135,0.601,787,16.39,1836.8273,116.492045,16.34415,1903.963457
2144,112.221,srad,0.112,0.607,795,16.44,1844.91324,113.7181287,16.2539625,1848.370199
2145,112.896,srad,0.1115,0.607,802,16.33,1843.59168,116.1176675,16.0825625,1867.469645
2146,114.823,srad,0.1145,0.628,810,15.84,1818.79632,116.1049725,15.602225,1811.495905
2147,115.049,srad,0.1145,0.418,817,15.75,1812.02175,115.6772975,16.2063125,1874.702432
2148,115.193,srad,0.113,0.629,825,15.74,1813.13782,117.0006125,15.4994375,1813.443681
2149,115.589,srad,0.1125,0.631,832,15.72,1817.05908,117.1094987,15.545025,1820.470085
2150,117.091,srad,0.116,0.441,840,15.4,1803.2014,116.7683775,15.5696,1818.03693
2151,118.138,srad,0.1075,0.437,847,15.34,1812.23692,131.5396488,15.2500125,2005.981288
2152,118.599,srad,0.101,0.438,855,15.29,1813.37871,135.9131362,13.6981375,1861.756828
2153,117.984,srad,0.1135,0.655,862,15.27,1801.61568,121.37104,15.15515,1839.396317
2154,122.121,srad,0.115,0.67,870,14.97,1828.15137,120.3867512,15.016725,1807.814736
2155,121.109,srad,0.1145,0.67,877,14.92,1806.94628,121.8287363,14.9312875,1819.059887
2156,121.868,srad,0.1135,0.454,885,14.84,1808.52112,121.604735,15.3476375,1866.345391
2158,123.71,srad,0.1135,0.69,900,14.59,1804.9289,122.3011788,14.627775,1788.994126
